"Liga","Mecz","MatchId","Data","Arena","Drużyna","TeamId","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","Ferrobeira, Sandro","1928107","1","1","13","0","0","79","0","0","0","0","0","11","4","0","7","2","18","0","0","0","0","0","1","12","32","35","10","72","8","25","18","21","3.8","{""sets"":[{""h"":25,""a"":13},{""h"":26,""a"":24},{""h"":25,""a"":20}],""parsedSets"":[{""rallies"":[{""type"":""end"",""score"":""25 : 13"",""txt"":""Koniec seta 1 : 0""},{""type"":""end"",""score"":""25 : 13"",""txt"":""Koniec seta 1 : 0""},{""type"":""rally"",""score"":""25 : 13"",""speed"":""45.7 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""chg"",""score"":""24 : 13"",""txt"":""Zmiana: �. Prašnikar ⇄ M. Gobec""},{""type"":""chg"",""score"":""24 : 13"",""txt"":""Zmiana: T. Cestnik ⇄ D. Kocic""},{""type"":""rally"",""score"":""24 : 13"",""speed"":""53.5 km/h"",""res"":""Punkt: L. Bernardo""},{""type"":""chg"",""score"":""23 : 13"",""txt"":""Zmiana: M. Zorc ⇄ L. Kovjenič""},{""type"":""rally"",""score"":""23 : 13"",""speed"":""61.0 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""22 : 13"",""speed"":""70.1 km/h"",""res"":""Punkt: L. Zajc""},{""type"":""rally"",""score"":""22 : 12"",""speed"":""72.9 km/h"",""res"":""Błąd: D. Kocic""},{""type"":""rally"",""score"":""21 : 12"",""speed"":""52.5 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""20 : 12"",""speed"":""66.7 km/h"",""res"":""Punkt: M. Gobec""},{""type"":""rally"",""score"":""20 : 11"",""speed"":""-"",""res"":""Błąd: N. Brilhante""},{""type"":""rally"",""score"":""20 : 10"",""speed"":""59.6 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""19 : 10"",""speed"":""63.4 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""18 : 10"",""speed"":""55.2 km/h"",""res"":""Błąd: L. Zajc""},{""type"":""rally"",""score"":""17 : 10"",""speed"":""47.6 km/h"",""res"":""Punkt: N. Brilhante""},{""type"":""rally"",""score"":""16 : 10"",""speed"":""42.5 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""tmo"",""score"":""16 : 9"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""16 : 9"",""speed"":""55.5 km/h"",""res"":""Punkt: N. Brilhante""},{""type"":""rally"",""score"":""15 : 9"",""speed"":""60.0 km/h"",""res"":""Punkt: L. Bernardo""},{""type"":""rally"",""score"":""14 : 9"",""speed"":""66.0 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""tmo"",""score"":""14 : 8"",""txt"":""Czas dla: Portugal""},{""type"":""rally"",""score"":""14 : 8"",""speed"":""49.6 km/h"",""res"":""Błąd: L. Bernardo""},{""type"":""rally"",""score"":""14 : 7"",""speed"":""65.1 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""14 : 6"",""speed"":""70.6 km/h"",""res"":""Punkt: C. Blažić""},{""type"":""rally"",""score"":""14 : 5"",""speed"":""-"",""res"":""Błąd: D. Kocic""},{""type"":""rally"",""score"":""13 : 5"",""speed"":""66.1 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""13 : 4"",""speed"":""67.4 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""12 : 4"",""speed"":""66.4 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""11 : 4"",""speed"":""62.7 km/h"",""res"":""Błąd: K. Žurej""},{""type"":""rally"",""score"":""10 : 4"",""speed"":""67.6 km/h"",""res"":""Punkt: N. Brilhante""},{""type"":""rally"",""score"":""9 : 4"",""speed"":""71.1 km/h"",""res"":""Błąd: K. Žurej""},{""type"":""tmo"",""score"":""8 : 4"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 4"",""speed"":""48.3 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""7 : 4"",""speed"":""51.0 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""7 : 3"",""speed"":""62.6 km/h"",""res"":""Błąd: A. Gusmão""},{""type"":""rally"",""score"":""7 : 2"",""speed"":""-"",""res"":""Błąd: A. Espinhel""},{""type"":""rally"",""score"":""7 : 1"",""speed"":""51.4 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""tmo"",""score"":""6 : 1"",""txt"":""Czas dla: Slovenia""},{""type"":""rally"",""score"":""6 : 1"",""speed"":""55.9 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""5 : 1"",""speed"":""58.4 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""4 : 1"",""speed"":""44.7 km/h"",""res"":""Punkt: A. Espinhel""},{""type"":""rally"",""score"":""3 : 1"",""speed"":""55.5 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""2 : 1"",""speed"":""-"",""res"":""Błąd: S. de Almeida""},{""type"":""chg"",""score"":""2 : 0"",""txt"":""Zmiana: N. Brilhante ⇄ P. Catarro""},{""type"":""tmo"",""score"":""2 : 0"",""txt"":""Czas dla: Slovenia""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""62.1 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: P. Catarro ⇄ N. Brilhante""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: S. de Almeida ⇄ S. Ferrobeira""},{""type"":""tmo"",""score"":""1 : 0"",""txt"":""Czas dla: Portugal""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""60.8 km/h"",""res"":""Punkt: A. Gusmão""}]},{""rallies"":[{""type"":""end"",""score"":""26 : 24"",""txt"":""Koniec seta 2 : 0""},{""type"":""end"",""score"":""26 : 24"",""txt"":""Koniec seta 2 : 0""},{""type"":""rally"",""score"":""26 : 24"",""speed"":""62.8 km/h"",""res"":""Błąd: L. Zajc""},{""type"":""rally"",""score"":""25 : 24"",""speed"":""53.0 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""24 : 24"",""speed"":""45.7 km/h"",""res"":""Punkt: M. Gobec""},{""type"":""chg"",""score"":""24 : 23"",""txt"":""Zmiana: L. Broz ⇄ K. Žurej""},{""type"":""chg"",""score"":""24 : 23"",""txt"":""Zmiana: T. Jelar ⇄ P. Radan""},{""type"":""rally"",""score"":""24 : 23"",""speed"":""52.9 km/h"",""res"":""Punkt: L. Barbosa""},{""type"":""rally"",""score"":""23 : 23"",""speed"":""58.8 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""23 : 22"",""speed"":""60.9 km/h"",""res"":""Punkt: L. Bernardo""},{""type"":""rally"",""score"":""22 : 22"",""speed"":""50.2 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""22 : 21"",""speed"":""47.3 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""21 : 21"",""speed"":""65.6 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""21 : 20"",""speed"":""56.9 km/h"",""res"":""Punkt: L. Barbosa""},{""type"":""rally"",""score"":""20 : 20"",""speed"":""54.9 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""19 : 20"",""speed"":""60.8 km/h"",""res"":""Punkt: L. Zajc""},{""type"":""rally"",""score"":""19 : 19"",""speed"":""58.9 km/h"",""res"":""Punkt: L. Zajc""},{""type"":""rally"",""score"":""19 : 18"",""speed"":""60.6 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""18 : 18"",""speed"":""54.2 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""18 : 17"",""speed"":""75.1 km/h"",""res"":""Punkt: L. Zajc""},{""type"":""rally"",""score"":""18 : 16"",""speed"":""59.6 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""17 : 16"",""speed"":""55.3 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""16 : 16"",""speed"":""66.0 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""tmo"",""score"":""15 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""15 : 16"",""speed"":""57.6 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""15 : 15"",""speed"":""61.1 km/h"",""res"":""Punkt: L. Barbosa""},{""type"":""rally"",""score"":""14 : 15"",""speed"":""57.6 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""14 : 14"",""speed"":""50.1 km/h"",""res"":""Punkt: L. Barbosa""},{""type"":""rally"",""score"":""13 : 14"",""speed"":""45.3 km/h"",""res"":""Punkt: L. Barbosa""},{""type"":""rally"",""score"":""12 : 14"",""speed"":""58.5 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""12 : 13"",""speed"":""61.0 km/h"",""res"":""Punkt: L. Bernardo""},{""type"":""rally"",""score"":""11 : 13"",""speed"":""56.5 km/h"",""res"":""Punkt: C. Blažić""},{""type"":""rally"",""score"":""11 : 12"",""speed"":""-"",""res"":""Błąd: A. Gusmão""},{""type"":""rally"",""score"":""11 : 11"",""speed"":""69.2 km/h"",""res"":""Błąd: L. Zajc""},{""type"":""rally"",""score"":""10 : 11"",""speed"":""58.4 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""9 : 11"",""speed"":""71.3 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""9 : 10"",""speed"":""61.2 km/h"",""res"":""Punkt: A. Espinhel""},{""type"":""rally"",""score"":""8 : 10"",""speed"":""73.6 km/h"",""res"":""Punkt: C. Blažić""},{""type"":""rally"",""score"":""8 : 9"",""speed"":""62.5 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""7 : 9"",""speed"":""64.5 km/h"",""res"":""Punkt: L. Bernardo""},{""type"":""rally"",""score"":""6 : 9"",""speed"":""46.2 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""6 : 8"",""speed"":""60.6 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""5 : 8"",""speed"":""51.5 km/h"",""res"":""Punkt: L. Barbosa""},{""type"":""tmo"",""score"":""4 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""4 : 8"",""speed"":""42.8 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""4 : 7"",""speed"":""50.7 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""4 : 6"",""speed"":""48.8 km/h"",""res"":""Punkt: M. Gobec""},{""type"":""rally"",""score"":""4 : 5"",""speed"":""-"",""res"":""Błąd: D. Kocic""},{""type"":""rally"",""score"":""3 : 5"",""speed"":""-"",""res"":""Błąd: A. Salazar""},{""type"":""rally"",""score"":""3 : 4"",""speed"":""47.8 km/h"",""res"":""Punkt: L. Barbosa""},{""type"":""rally"",""score"":""2 : 4"",""speed"":""72.6 km/h"",""res"":""Punkt: M. Gobec""},{""type"":""rally"",""score"":""2 : 3"",""speed"":""53.5 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""60.6 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""1 : 2"",""speed"":""49.8 km/h"",""res"":""Punkt: L. Zajc""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""58.8 km/h"",""res"":""Punkt: L. Zajc""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: L. Barbosa ⇄ N. Brilhante""},{""type"":""tmo"",""score"":""1 : 0"",""txt"":""Czas dla: Portugal""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""57.3 km/h"",""res"":""Punkt: A. Salazar""}]},{""rallies"":[{""type"":""end"",""score"":""25 : 20"",""txt"":""Koniec seta 3 : 0""},{""type"":""end"",""score"":""25 : 20"",""txt"":""Koniec seta 3 : 0""},{""type"":""rally"",""score"":""25 : 20"",""speed"":""59.5 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""24 : 20"",""speed"":""51.0 km/h"",""res"":""Punkt: N. Brilhante""},{""type"":""rally"",""score"":""23 : 20"",""speed"":""-"",""res"":""Błąd: A. Gusmão""},{""type"":""rally"",""score"":""23 : 19"",""speed"":""80.8 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""22 : 19"",""speed"":""63.1 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""tmo"",""score"":""21 : 19"",""txt"":""Czas dla: Portugal""},{""type"":""rally"",""score"":""21 : 19"",""speed"":""50.3 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""21 : 18"",""speed"":""66.0 km/h"",""res"":""Punkt: M. Gobec""},{""type"":""rally"",""score"":""21 : 17"",""speed"":""52.2 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""21 : 16"",""speed"":""43.6 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""20 : 16"",""speed"":""62.0 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""20 : 15"",""speed"":""76.1 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""19 : 15"",""speed"":""61.4 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""18 : 15"",""speed"":""58.4 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""17 : 15"",""speed"":""59.5 km/h"",""res"":""Punkt: L. Zajc""},{""type"":""rally"",""score"":""17 : 14"",""speed"":""67.8 km/h"",""res"":""Punkt: M. Gobec""},{""type"":""rally"",""score"":""17 : 13"",""speed"":""52.3 km/h"",""res"":""Punkt: N. Brilhante""},{""type"":""rally"",""score"":""16 : 13"",""speed"":""63.6 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""tmo"",""score"":""16 : 12"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""16 : 12"",""speed"":""61.8 km/h"",""res"":""Punkt: L. Bernardo""},{""type"":""rally"",""score"":""15 : 12"",""speed"":""49.7 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""15 : 11"",""speed"":""74.3 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""15 : 10"",""speed"":""55.0 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""14 : 10"",""speed"":""68.8 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""14 : 9"",""speed"":""45.7 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""rally"",""score"":""13 : 9"",""speed"":""-"",""res"":""Błąd: A. Espinhel""},{""type"":""rally"",""score"":""13 : 8"",""speed"":""48.3 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""12 : 8"",""speed"":""79.0 km/h"",""res"":""Błąd: A. Salazar""},{""type"":""rally"",""score"":""12 : 7"",""speed"":""75.9 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""11 : 7"",""speed"":""55.5 km/h"",""res"":""Punkt: A. Espinhel""},{""type"":""rally"",""score"":""10 : 7"",""speed"":""-"",""res"":""Błąd: N. Brilhante""},{""type"":""rally"",""score"":""10 : 6"",""speed"":""69.4 km/h"",""res"":""Punkt: N. Brilhante""},{""type"":""rally"",""score"":""9 : 6"",""speed"":""69.5 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""9 : 5"",""speed"":""69.3 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""tmo"",""score"":""9 : 4"",""txt"":""Czas dla: Slovenia""},{""type"":""rally"",""score"":""9 : 4"",""speed"":""56.3 km/h"",""res"":""Punkt: N. Brilhante""},{""type"":""tmo"",""score"":""8 : 4"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 4"",""speed"":""61.1 km/h"",""res"":""Punkt: A. Espinhel""},{""type"":""rally"",""score"":""7 : 4"",""speed"":""45.6 km/h"",""res"":""Punkt: N. Brilhante""},{""type"":""rally"",""score"":""6 : 4"",""speed"":""55.0 km/h"",""res"":""Punkt: A. Espinhel""},{""type"":""rally"",""score"":""5 : 4"",""speed"":""54.5 km/h"",""res"":""Punkt: S. Ferrobeira""},{""type"":""rally"",""score"":""4 : 4"",""speed"":""45.7 km/h"",""res"":""Punkt: A. Espinhel""},{""type"":""chg"",""score"":""3 : 4"",""txt"":""Zmiana: A. Espinhel ⇄ P. Garcia""},{""type"":""rally"",""score"":""3 : 4"",""speed"":""69.5 km/h"",""res"":""Punkt: K. Žurej""},{""type"":""rally"",""score"":""3 : 3"",""speed"":""64.7 km/h"",""res"":""Punkt: A. Salazar""},{""type"":""rally"",""score"":""2 : 3"",""speed"":""66.9 km/h"",""res"":""Punkt: D. Kocic""},{""type"":""rally"",""score"":""2 : 2"",""speed"":""50.1 km/h"",""res"":""Błąd: D. Kocic""},{""type"":""rally"",""score"":""1 : 2"",""speed"":""-"",""res"":""Błąd: P. Garcia""},{""type"":""chg"",""score"":""1 : 1"",""txt"":""Zmiana: L. Bernardo ⇄ N. Miranda""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""58.3 km/h"",""res"":""Punkt: A. Gusmão""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: P. Garcia ⇄ A. Espinhel""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: N. Miranda ⇄ L. Bernardo""},{""type"":""tmo"",""score"":""0 : 1"",""txt"":""Czas dla: Portugal""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""65.8 km/h"",""res"":""Punkt: D. Kocic""}]}]}","2","6","0","1","0","0","12","32","1","0","12","0","0","0","79","66.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","10","2","0","25","72","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","3","1","39","34","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","Espinhel, Adriano","1903403","7","3","12","2","1","71.3","6","2","2","33","0","14","3","3","11","8","79","26","0","100","11","42","4","32","51","0","0","0","0","0","0","0","34.4","","8","9","0","2","0","0","32","51","4","0","28","0","0","4","71.3","55.1","1","0","1","0","1","3","0","0","1","0","0","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","10","8","26","3","3","0","0","0","0","8","5","0","1","1","1","3","15","17","18","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","Gusmão, Aventino","1927855","18","13","15","2","0","80.8","27","3","14","52","41","6","1","0","5","2","33","0","0","0","0","0","4","37","51","0","0","0","0","0","0","0","42.5","","1","1","1","4","0","0","37","51","4","0","33","0","0","4","80.8","67.9","0","0","0","0","4","4","1","0","0","0","1","2","0","0","0","0","0","0","13","1","2","0","5","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","3","18","13","14","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","Salazar, Aldonio","1928917","22","17","7","1","1","74.3","30","4","19","63","50","13","3","1","10","2","23","0","0","0","0","0","2","28","56","0","0","0","0","0","0","0","51.6","","2","6","0","4","0","0","28","56","2","1","24","0","0","4","74.3","63.8","2","0","0","0","3","5","0","1","1","0","1","3","15","0","2","1","3","21","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","1","0","0","1","0","3","10","21","12","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","Bernardo, Luciano","1903984","6","1","13","0","0","69.3","12","4","4","33","0","17","9","7","8","6","76","25","1","96","11","44","2","19","47","0","0","0","0","0","0","0","28","","5","5","1","3","0","0","19","47","2","0","19","0","0","0","69.3","55.3","4","0","1","0","2","7","0","0","1","0","0","1","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","5","8","4","7","24","7","4","0","0","0","3","6","4","2","0","0","0","3","12","23","18","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","Brilhante, Nuno","1949892","8","4","6","2","0","67.8","12","2","7","58","42","0","0","0","0","0","0","0","0","0","0","0","1","20","28","0","0","0","0","0","0","0","20.4","","0","0","0","0","0","0","20","28","1","1","17","0","0","3","67.8","61.5","0","0","1","0","1","2","1","0","1","0","0","2","0","0","0","0","0","0","6","0","0","0","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","0","9","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","Amaral, Altino","1950801","0","0","0","0","0","0","0","0","0","0","0","23","14","10","9","2","52","3","0","100","1","33","0","0","0","1","1","4","0","2","1","1","10.4","","2","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","4","1","0","1","1","3","10","6","1","0","2","1","2","0","0","1","1","0","3","11","8","7","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","Miranda, Nicolau","1976659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","Garcia, Patrick","1976391","0","-1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","100","2","100","0","0","0","0","0","0","0","0","0","0","0.6","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"reprezentacja_grupa2","Portugal vs Slovenia 3:0","1291605","2026-09-10 19:00","","Portugal","","de Almeida, Salvador","1927210","0","-1","4","1","0","72.9","0","0","0","0","0","2","0","0","2","2","100","0","0","0","0","0","0","6","10","14","2","24","5","7","9","3","-0.2","","2","2","0","0","0","0","6","10","0","0","6","0","0","0","72.9","68.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","2","0","2","6","24","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","25","0","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
