"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Guidez, Gilles","1767038","4","4","6","0","0","60.3","0","0","0","0","0","5","2","1","3","0","20","0","0","0","0","0","4","27","49","21","10","70","15","21","22","12","12.8","","0","0","0","3","0","0","27","49","4","0","26","0","0","1","60.3","54.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","10","4","4","31","70","3","1","34","29","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Cristiano, Orlando","1864479","3","3","4","0","2","69","2","0","0","0","0","6","2","1","4","2","50","11","0","100","1","9","1","12","20","0","0","0","0","0","0","0","15.4","","2","2","0","2","0","0","12","20","1","0","12","0","0","0","69","67.2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","18","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Nowicki, Mikołaj","1744909","16","7","8","1","0","68.8","30","8","11","37","10","1","1","0","0","0","0","0","0","0","0","0","5","27","36","1","0","1","0","1","0","0","26","","0","0","0","0","0","0","27","36","5","1","26","0","0","1","68.8","60.5","1","0","1","0","2","4","0","0","0","1","0","1","0","0","0","0","0","0","7","2","5","2","9","25","0","0","0","0","0","0","1","0","0","0","0","1","2","0","18","17","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Nelson, Jessie","1865812","5","3","6","0","0","68.2","7","2","1","14","-14","12","7","5","5","4","75","0","0","0","0","0","4","19","33","0","0","0","0","0","0","0","16.6","","3","4","1","1","0","0","19","33","4","0","19","0","0","0","68.2","59.4","0","0","2","0","2","4","0","0","0","0","0","0","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","0","11","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Lima, Bebeto","1864480","2","2","5","0","0","77.1","4","0","1","25","25","7","2","0","5","5","71","2","0","100","2","100","1","10","17","0","0","0","0","0","0","0","8.6","","4","4","1","1","0","0","10","17","1","0","10","0","0","0","77.1","64.1","0","0","0","0","2","2","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","17","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Kopeć, Paweł","1905772","15","12","9","1","0","66.7","22","2","12","55","45","1","0","0","1","1","100","0","0","0","0","0","3","28","37","0","0","0","0","0","0","0","38.4","","0","0","1","1","0","0","28","37","3","2","26","0","0","2","66.7","57.2","2","0","0","0","2","4","0","0","1","0","2","3","0","0","0","0","0","0","10","1","0","0","4","15","0","0","0","0","0","0","0","0","0","0","0","0","2","11","20","0","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Fetto, Mattia","1904871","0","-1","0","0","0","0","0","0","0","0","0","21","13","10","8","6","76","9","1","89","4","44","0","0","0","1","0","1","0","1","0","0","13.2","","5","5","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","3","11","8","8","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Prządka, Oliwier","1681747","1","1","7","0","0","59.1","0","0","0","0","0","5","3","3","2","1","80","0","0","0","0","0","1","9","15","13","2","25","9","9","4","3","5.8","","1","1","0","1","0","0","9","15","1","0","8","0","0","1","59.1","52.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","2","1","2","7","25","1","28","0","0","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Rolla, Miguel","1976658","3","-1","6","2","1","66.1","5","2","0","0","-40","4","0","0","4","3","75","23","0","100","9","39","2","14","44","0","0","0","0","0","0","0","18","","3","4","0","0","0","0","14","44","2","0","14","0","0","0","68.6","64.1","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","13","22","0","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Miranda, Nicolau","1976659","6","6","11","0","1","82.2","9","0","5","56","56","14","10","4","4","2","43","2","0","100","1","50","0","11","26","0","0","0","0","0","0","0","18.2","","1","1","1","3","0","0","11","26","0","0","10","0","0","1","82.2","62.8","1","0","0","0","2","3","0","0","0","1","1","2","1","0","0","0","1","2","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","2","13","16","0","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Kokkonen, Esa-Pekka","1928131","3","3","2","0","0","62.2","2","0","2","100","100","11","9","5","2","1","55","0","0","0","0","0","1","5","10","0","0","0","0","0","0","0","11.4","","1","1","0","1","0","0","5","10","1","0","5","0","0","0","62.2","55.1","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","13","0","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","PAOK","Gilles, Jean-Claude","1905430","17","13","10","0","0","73.7","19","4","11","58","37","3","0","0","3","0","0","0","0","0","0","0","6","25","34","2","0","3","0","1","2","0","41.4","","0","2","0","1","0","0","25","34","6","0","24","0","0","1","73.7","63.8","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","10","2","1","0","4","17","0","0","0","0","0","0","2","0","0","0","1","3","2","15","0","18","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Święcicki, Marcin","1928462","0","0","4","0","0","50.7","0","0","0","0","0","11","3","1","8","1","18","0","0","0","0","0","0","4","22","10","15","51","7","17","17","10","1.2","","1","4","0","4","0","0","4","22","0","0","3","0","0","1","50.7","46.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","15","3","1","22","51","3","15","29","4","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Galtelli, Carlo","1905880","4","-2","6","0","1","71.4","13","3","1","8","-15","13","7","4","6","3","54","21","3","86","4","19","2","17","40","0","0","0","0","0","0","0","10.7","","2","2","1","4","0","0","17","40","2","1","17","0","0","0","71.4","58.7","0","0","0","0","4","4","0","0","2","0","0","2","1","0","0","0","4","5","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","3","1","18","26","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Rutkowski, Stanisław","1745509","14","9","7","0","0","66.1","22","5","9","41","18","5","3","1","2","0","20","0","0","0","0","0","5","31","44","0","0","0","0","0","0","0","29.9","","0","0","0","2","0","0","31","44","5","1","29","0","0","2","66.1","55.5","0","0","2","0","2","4","1","0","1","0","0","2","0","0","0","0","0","0","8","2","0","0","6","16","0","0","0","0","0","0","0","0","0","0","0","0","3","9","10","11","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Trenev, Miroslav","1745005","4","1","6","0","0","61.9","7","3","3","43","0","13","8","5","5","1","46","0","0","0","0","0","1","18","31","0","0","0","0","0","0","0","8.9","","1","3","0","2","0","0","18","31","1","0","17","0","0","1","61.9","56.7","2","0","1","0","1","4","0","0","0","0","0","0","1","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","10","11","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Pelou, Philippe","1905572","1","-1","4","0","0","67.7","6","2","0","0","-33","14","6","2","8","2","29","23","0","100","5","22","1","13","31","0","0","0","0","0","0","0","13.6","","2","2","0","6","0","0","13","31","1","1","13","0","0","0","67.7","59.1","0","0","1","0","2","3","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","19","18","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Michalak, Franciszek","1865009","14","0","8","0","0","72.4","44","14","11","25","-7","6","3","2","3","0","33","0","0","0","0","0","3","31","56","0","0","0","0","0","0","0","10.2","","0","0","0","3","0","0","31","56","3","1","26","0","0","5","72.4","60.1","1","0","4","0","8","13","0","0","4","1","0","5","0","0","0","0","0","0","8","2","4","1","11","26","0","0","0","0","0","0","0","0","0","0","0","0","3","10","23","14","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Niedoba, Euzebiusz","1928907","0","0","0","0","0","0","0","0","0","0","0","15","12","6","3","3","60","3","0","100","1","33","0","0","0","0","3","4","0","0","3","1","7.6","","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","4","2","0","12","9","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Weiss, Albert","1745162","0","-1","7","1","0","62.3","1","0","0","0","0","5","2","1","3","2","60","0","0","0","0","0","0","10","33","13","10","51","5","11","22","13","0.6","","2","2","0","1","0","0","10","33","0","1","10","0","0","0","62.3","56.6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","10","0","3","25","51","3","12","8","30","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Damjanović, Stanislav","1976054","1","0","2","0","0","63.6","6","1","1","17","0","6","4","0","2","2","33","0","0","0","0","0","0","4","14","0","0","0","0","0","0","0","1.3","","1","1","1","1","0","0","4","14","0","0","3","0","0","1","63.6","63.2","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","2","3","0","0","0","0","0","0","1","11","0","0","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Živný, Mros","1976248","2","0","2","0","0","57.1","6","2","2","33","0","9","3","1","6","0","11","7","0","100","4","57","0","1","12","0","0","0","0","0","0","0","6.2","","0","0","0","6","0","0","1","12","0","0","1","0","0","0","57.1","52.5","1","0","2","0","1","4","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","0","0","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Couzo, Jandro","2060197","0","-3","2","0","0","52.9","3","2","0","0","-67","2","2","2","0","0","100","14","1","93","1","7","0","5","17","0","0","0","0","0","0","0","2.2","","0","0","0","0","0","0","5","17","0","0","5","0","0","0","52.9","52.5","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","1","16","0","0","0","0","0","0","0"
"International","15188","1088642","international_15188","PAOK vs VC Packo 3:0","2026-05-17 19:00","PAOK ARENA","VC Packo","Roditis, Yiotis","2060059","0","0","0","0","0","0","0","0","0","0","0","9","6","2","3","1","33","2","0","100","0","0","0","0","0","1","0","1","0","0","0","1","2.8","","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","9","0","0","0","0","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Grozdanov, Vasil","1709685","1","0","18","1","1","71.3","1","0","0","0","0","29","22","5","7","1","21","0","0","0","0","0","0","19","85","58","22","164","39","68","36","21","6.4","","0","1","1","5","0","1","19","85","0","0","18","0","0","1","72","59.6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","22","4","9","71","164","5","34","33","38","28","19","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Vadot, Antoine","1682137","5","-2","15","3","0","70.6","10","3","2","20","-10","24","19","14","5","3","71","17","1","94","7","41","3","34","64","0","0","0","0","0","0","0","25.1","","3","4","0","1","0","0","34","64","3","1","33","0","0","1","70.6","61","1","0","1","0","2","4","0","1","0","0","0","1","0","0","0","0","3","3","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","4","13","0","15","16","13","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Kwiatkowski, Wiktor","1767036","22","15","15","1","0","62.1","47","6","19","40","28","4","2","0","2","1","25","0","0","0","0","0","3","43","72","0","0","2","0","1","1","0","43","","1","1","0","1","0","0","43","72","3","0","43","0","0","0","62.1","51.3","1","1","0","0","4","6","1","0","1","0","1","3","0","0","0","0","0","0","16","3","1","1","17","38","0","0","0","0","0","0","0","0","0","0","2","2","5","9","13","10","13","9","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Piratininga, Isaías","1745533","13","6","20","2","2","62.5","14","5","6","43","7","25","17","12","8","4","64","0","0","0","0","0","5","41","66","0","0","0","0","0","0","0","36.1","","2","2","1","5","1","1","41","66","5","0","40","0","0","1","62.5","53.2","2","1","0","0","2","5","0","0","2","1","0","3","0","1","0","0","1","2","0","0","0","0","0","0","3","0","1","0","0","4","0","0","0","0","0","0","4","16","0","13","17","7","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Bosco, Djalma","1865391","10","4","14","0","1","61","12","3","4","33","8","14","10","7","4","2","64","32","3","91","13","41","5","28","52","0","0","0","0","0","0","0","40.3","","2","2","0","2","0","0","28","52","5","0","26","0","0","2","61","53.4","0","0","1","0","4","5","0","0","1","0","0","1","3","1","0","0","1","5","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","4","23","1","0","28","9","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Seales, Mitch","1864139","31","18","10","2","0","68.4","68","11","27","40","24","4","1","0","3","1","25","0","0","0","0","0","4","57","98","0","0","1","0","0","0","1","52.7","","0","0","1","3","0","0","57","98","3","4","55","1","1","2","68.4","54.7","9","1","3","1","22","36","1","0","4","1","0","6","0","0","0","0","0","0","15","0","3","0","8","26","0","0","0","0","0","0","0","0","0","0","1","1","5","18","12","19","15","9","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Ramos, Ticiano","1975576","0","-1","0","0","0","0","0","0","0","0","0","42","35","23","7","5","67","8","1","88","3","38","0","0","0","1","0","3","0","0","3","0","22.4","","4","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","3","5","15","7","13","8","2","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Beta, Laurentiu","1974478","4","3","4","1","1","84.3","1","0","1","100","100","2","2","1","0","0","50","2","0","100","1","50","2","2","13","0","0","0","0","0","0","0","12","","0","0","0","0","0","0","2","13","2","0","2","0","0","0","84.3","76.1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","11","0","0","0","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Lacerda, Lourenço","1724896","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Rivera, Scott","1905803","2","-1","2","1","0","46","10","2","2","20","0","4","2","0","2","0","0","0","0","0","0","0","0","4","19","0","0","0","0","0","0","0","0","","0","0","0","2","0","0","4","19","0","0","4","0","0","0","46","46","2","0","1","0","3","6","0","0","1","0","0","1","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","13","0","0","0","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Nitu, Iancu","2003772","4","3","4","1","1","62.9","7","0","2","29","29","4","3","2","1","0","50","15","0","100","6","40","1","8","25","0","0","0","0","0","0","0","19","","0","0","0","1","0","0","8","25","1","0","7","0","0","1","62.9","57.7","1","0","0","0","4","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","22","0","0","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","FCSB","Neto, Altamiro","1975888","0","-1","3","0","0","68.3","1","1","0","0","-100","6","4","2","2","0","33","19","0","100","7","37","0","7","16","0","0","0","0","0","0","0","10.5","","0","0","0","2","0","0","7","16","0","0","7","0","0","0","68.3","61.6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","23","0","0","0","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Bozhilov, Galin","1685458","2","2","11","0","0","64.4","0","0","0","0","0","29","17","8","12","4","41","0","0","0","0","0","2","29","95","50","19","158","37","52","44","25","14","","4","6","0","6","0","0","29","95","2","0","28","0","0","1","64.4","53.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","19","6","8","75","158","5","30","30","33","30","16","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Mattar, Misael","1864107","4","-4","22","2","1","80.7","15","3","3","20","0","31","15","8","16","9","55","41","3","93","15","37","0","19","72","0","0","0","0","0","0","0","27.7","","8","11","0","4","1","1","19","72","0","0","18","0","0","1","80.7","66.3","0","0","0","0","2","2","1","0","1","0","0","2","2","0","1","0","3","6","0","0","0","0","0","0","0","0","1","0","4","5","0","0","0","0","0","0","5","23","20","18","18","7","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Vecko, Bruno","2003333","1","-1","6","2","0","71.4","1","0","1","100","100","4","1","0","3","0","0","0","0","0","0","0","0","9","12","0","0","0","0","0","0","0","0","","0","1","0","2","0","0","9","12","0","0","8","0","0","1","71.4","60.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","1","1","2","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Hartland, Rijk","1976412","6","-2","5","0","0","73.4","16","8","5","31","-19","2","0","0","2","2","100","0","0","0","0","0","1","11","22","0","0","0","0","0","0","0","-2","","1","1","1","1","0","0","11","22","1","0","11","0","0","0","73.4","62.9","0","1","1","0","1","3","0","0","3","1","0","4","3","0","3","0","1","7","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","5","5","3","3","5","4","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Hibner, Roman","1929152","12","8","11","1","0","91.1","11","1","8","73","64","11","8","4","3","2","55","27","2","93","7","26","4","11","52","0","0","0","0","0","0","0","51.1","","2","3","0","0","0","0","11","52","4","0","11","0","0","0","91.1","72.6","2","0","0","0","1","3","0","0","1","1","0","2","4","0","0","0","1","5","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","5","10","11","11","9","12","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Búřil, Alojz","2003351","2","2","0","0","0","0","7","0","1","14","14","0","0","0","0","0","0","0","0","0","0","0","1","8","18","0","0","0","0","0","0","0","5","","0","0","0","0","0","0","8","18","1","0","7","0","0","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","1","2","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Zhelev, Vasil","1681948","0","0","0","0","0","0","0","0","0","0","0","45","20","11","25","20","69","4","0","100","1","25","0","0","0","4","4","11","1","0","5","5","18.8","","19","22","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","1","2","11","5","11","9","13","14","5","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Mráka, Ondřej","1950903","13","11","21","0","3","129.7","18","2","8","44","33","22","7","0","15","6","27","0","0","0","0","0","2","27","53","0","0","0","0","0","0","0","37","","6","11","0","4","0","0","27","53","2","0","27","0","0","0","129.7","101.5","0","0","0","0","1","1","1","0","0","0","0","1","2","0","1","0","3","6","0","0","0","0","0","0","4","1","0","1","4","10","0","0","0","0","0","0","5","14","8","12","12","5","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Psotný, Cermak","1976223","8","6","4","1","1","93","13","1","5","38","31","1","0","0","1","0","0","0","0","0","0","0","2","17","22","0","0","0","0","0","0","0","22.7","","0","0","0","1","0","0","17","22","2","2","16","0","0","1","93","83.2","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","5","0","0","0","6","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","16","0","0","0","0"
"International","15188","1088643","international_15188","FCSB vs TORI GIN 3:2","2026-05-17 19:00","Steaua Arena","TORI GIN","Beyvl, Svec","1976224","12","6","6","1","0","113.1","35","5","10","29","14","2","1","0","1","0","0","0","0","0","0","0","2","26","53","0","0","1","0","0","0","1","20.3","","0","1","0","0","0","0","26","53","1","0","25","1","0","1","113.1","101.2","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","10","2","2","0","19","33","0","0","0","0","0","0","0","0","0","0","1","1","5","5","12","11","5","2","0","0","0"
