"Liga","Mecz","MatchId","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"3.10","Hot Volley Nysa vs Ściekowianka 3:1","1038724","2026-05-10 17:00","Fire Ball Arena","Ściekowianka","Aytek, Ümıt","1904763","13","-7","9","2","2","0","32","18","8","25","-31","12","8","3","4","1","33","0","0","0","0","0","3","17","50","0","0","0","0","0","0","0","-1.4","","1","1","0","3","0","0","17","50","3","0","12","0","0","5","62","56.2","2","1","1","0","4","8","3","1","7","0","1","12","2","4","2","0","1","9","0","0","0","0","0","0","1","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","1","0","1","0","1","0","0","0","4","13","9","13","14","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Hot Volley Nysa vs Ściekowianka 3:1","1038724","2026-05-10 17:00","Fire Ball Arena","Ściekowianka","Dębowski, Jakub","1951233","9","-3","5","0","0","62.6","21","9","8","38","-5","6","2","1","4","0","17","44","3","93","10","23","1","6","49","0","0","0","0","0","0","0","19.7","","0","0","0","4","0","0","6","49","1","1","5","0","0","1","62.6","53.8","1","1","0","1","1","4","0","0","4","0","0","4","5","0","2","1","3","11","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","6","10","16","9","41","1","1","0","0","0","0","0","0","0","0","0","0","4","18","12","23","6","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Hot Volley Nysa vs Ściekowianka 3:1","1038724","2026-05-10 17:00","Fire Ball Arena","Ściekowianka","Lander, Anthony","1745082","5","-5","7","2","0","94.3","21","8","4","19","-19","5","2","0","3","1","20","0","0","0","0","0","1","25","43","0","0","0","0","0","0","0","-6.4","","0","0","1","3","0","0","25","43","1","0","20","0","1","5","94.3","84.2","0","0","1","0","3","4","0","0","5","0","0","5","0","0","0","0","0","0","3","2","0","1","6","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","7","7","8","8","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Hot Volley Nysa vs Ściekowianka 3:1","1038724","2026-05-10 17:00","Fire Ball Arena","Ściekowianka","Kudrycki, Dariusz","1709526","0","0","0","0","0","0","0","0","0","0","0","27","20","12","7","1","48","9","0","100","2","22","0","0","0","4","5","10","0","2","2","6","14.4","","1","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","0","0","1","10","4","3","2","0","9","12","1","5","1","4","1","1","0","1","0","0","0","4","7","10","9","9","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Hot Volley Nysa vs Ściekowianka 3:1","1038724","2026-05-10 17:00","Fire Ball Arena","Ściekowianka","Łosiński, Mikołaj","1865075","1","-1","1","0","0","72.4","6","2","1","17","-17","6","3","0","3","1","17","18","0","100","5","28","0","1","7","0","0","0","0","0","0","0","8.6","","0","0","0","2","1","1","1","7","0","0","0","0","0","1","72.4","72.4","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","2","2","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","1","8","7","2","18","0","0","0","0","0","0","1","0","0","0","1","0","2","0","9","0","13","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Macedo, Lincoln","1745087","0","0","12","0","0","67.2","0","0","0","0","0","5","5","3","0","0","60","0","0","0","0","0","0","11","22","17","2","33","10","12","7","4","2.4","{""sets"":[{""h"":25,""a"":11},{""h"":25,""a"":9},{""h"":25,""a"":8}],""parsedSets"":[{""rallies"":[{""type"":""end"",""score"":""25 : 11"",""txt"":""Koniec seta 1 : 0""},{""type"":""end"",""score"":""25 : 11"",""txt"":""Koniec seta 1 : 0""},{""type"":""rally"",""score"":""25 : 11"",""speed"":""53.2 km/h"",""res"":""Punkt: J. Rak""},{""type"":""rally"",""score"":""24 : 11"",""speed"":""58.5 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""23 : 11"",""speed"":""63.8 km/h"",""res"":""Punkt: P. Pytlik""},{""type"":""rally"",""score"":""22 : 11"",""speed"":""55.4 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""21 : 11"",""speed"":""61.0 km/h"",""res"":""Punkt: P. Pytlik""},{""type"":""rally"",""score"":""20 : 11"",""speed"":""91.6 km/h"",""res"":""Punkt: P. Pytlik""},{""type"":""rally"",""score"":""19 : 11"",""speed"":""53.2 km/h"",""res"":""Punkt: K. Ivanov""},{""type"":""tmo"",""score"":""19 : 10"",""txt"":""Czas dla: Polonia Bytom""},{""type"":""rally"",""score"":""19 : 10"",""speed"":""83.9 km/h"",""res"":""Punkt: E. Alencar""},{""type"":""rally"",""score"":""18 : 10"",""speed"":""64.0 km/h"",""res"":""Punkt: K. Ivanov""},{""type"":""rally"",""score"":""18 : 9"",""speed"":""51.9 km/h"",""res"":""Punkt: E. Alencar""},{""type"":""rally"",""score"":""17 : 9"",""speed"":""44.5 km/h"",""res"":""Punkt: G. Quillet""},{""type"":""rally"",""score"":""17 : 8"",""speed"":""64.7 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""tmo"",""score"":""16 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""16 : 8"",""speed"":""63.4 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""rally"",""score"":""15 : 8"",""speed"":""58.9 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""14 : 8"",""speed"":""73.0 km/h"",""res"":""Punkt: A. Pavlov""},{""type"":""rally"",""score"":""14 : 7"",""speed"":""66.1 km/h"",""res"":""Punkt: L. Kreuzmair""},{""type"":""rally"",""score"":""14 : 6"",""speed"":""62.9 km/h"",""res"":""Punkt: E. Alencar""},{""type"":""rally"",""score"":""13 : 6"",""speed"":""63.1 km/h"",""res"":""Błąd: L. Helder""},{""type"":""rally"",""score"":""12 : 6"",""speed"":""52.1 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""tmo"",""score"":""11 : 6"",""txt"":""Czas dla: DB Rybnik""},{""type"":""rally"",""score"":""11 : 6"",""speed"":""63.6 km/h"",""res"":""Punkt: E. Alencar""},{""type"":""rally"",""score"":""10 : 6"",""speed"":""58.7 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""9 : 6"",""speed"":""84.2 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""8 : 6"",""speed"":""56.3 km/h"",""res"":""Punkt: A. Pavlov""},{""type"":""tmo"",""score"":""8 : 5"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 5"",""speed"":""64.4 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""7 : 5"",""speed"":""64.8 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""6 : 5"",""speed"":""68.7 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""5 : 5"",""speed"":""-"",""res"":""Błąd: I. Komorowski""},{""type"":""rally"",""score"":""5 : 4"",""speed"":""75.7 km/h"",""res"":""Punkt: E. Alencar""},{""type"":""rally"",""score"":""4 : 4"",""speed"":""69.8 km/h"",""res"":""Punkt: G. Mota""},{""type"":""rally"",""score"":""4 : 3"",""speed"":""-"",""res"":""Błąd: E. Alencar""},{""type"":""rally"",""score"":""4 : 2"",""speed"":""95.0 km/h"",""res"":""Punkt: E. Alencar""},{""type"":""rally"",""score"":""3 : 2"",""speed"":""70.2 km/h"",""res"":""Punkt: L. Helder""},{""type"":""rally"",""score"":""3 : 1"",""speed"":""59.3 km/h"",""res"":""Punkt: G. Quillet""},{""type"":""rally"",""score"":""3 : 0"",""speed"":""53.9 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""48.9 km/h"",""res"":""Błąd: K. Ivanov""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: J. Rak ⇄ H. Leme""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: E. Alencar ⇄ �. Salgado""},{""type"":""tmo"",""score"":""1 : 0"",""txt"":""Czas dla: Polonia Bytom""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""65.6 km/h"",""res"":""Punkt: H. Leme""}]},{""rallies"":[{""type"":""end"",""score"":""25 : 9"",""txt"":""Koniec seta 2 : 0""},{""type"":""end"",""score"":""25 : 9"",""txt"":""Koniec seta 2 : 0""},{""type"":""rally"",""score"":""25 : 9"",""speed"":""51.0 km/h"",""res"":""Błąd: K. Ivanov""},{""type"":""rally"",""score"":""24 : 9"",""speed"":""-"",""res"":""Błąd: L. Helder""},{""type"":""rally"",""score"":""23 : 9"",""speed"":""47.7 km/h"",""res"":""Punkt: G. Quillet""},{""type"":""rally"",""score"":""23 : 8"",""speed"":""55.9 km/h"",""res"":""Punkt: É. Salgado""},{""type"":""rally"",""score"":""22 : 8"",""speed"":""71.6 km/h"",""res"":""Punkt: É. Salgado""},{""type"":""rally"",""score"":""21 : 8"",""speed"":""53.7 km/h"",""res"":""Punkt: H. Leme""},{""type"":""rally"",""score"":""20 : 8"",""speed"":""63.2 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""tmo"",""score"":""19 : 8"",""txt"":""Czas dla: Polonia Bytom""},{""type"":""rally"",""score"":""19 : 8"",""speed"":""50.3 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""rally"",""score"":""18 : 8"",""speed"":""53.0 km/h"",""res"":""Punkt: G. Mota""},{""type"":""rally"",""score"":""18 : 7"",""speed"":""59.1 km/h"",""res"":""Punkt: É. Salgado""},{""type"":""rally"",""score"":""17 : 7"",""speed"":""57.7 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""tmo"",""score"":""16 : 7"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""16 : 7"",""speed"":""67.2 km/h"",""res"":""Punkt: H. Leme""},{""type"":""tmo"",""score"":""15 : 7"",""txt"":""Czas dla: DB Rybnik""},{""type"":""rally"",""score"":""15 : 7"",""speed"":""57.8 km/h"",""res"":""Punkt: É. Salgado""},{""type"":""rally"",""score"":""14 : 7"",""speed"":""61.6 km/h"",""res"":""Punkt: É. Salgado""},{""type"":""rally"",""score"":""13 : 7"",""speed"":""82.1 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""rally"",""score"":""12 : 7"",""speed"":""43.0 km/h"",""res"":""Punkt: G. Quillet""},{""type"":""rally"",""score"":""12 : 6"",""speed"":""67.3 km/h"",""res"":""Punkt: É. Salgado""},{""type"":""rally"",""score"":""11 : 6"",""speed"":""83.1 km/h"",""res"":""Punkt: H. Leme""},{""type"":""rally"",""score"":""10 : 6"",""speed"":""63.8 km/h"",""res"":""Punkt: K. Ivanov""},{""type"":""rally"",""score"":""10 : 5"",""speed"":""-"",""res"":""Błąd: P. Pytlik""},{""type"":""rally"",""score"":""10 : 4"",""speed"":""67.7 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""9 : 4"",""speed"":""68.8 km/h"",""res"":""Punkt: G. Quillet""},{""type"":""rally"",""score"":""9 : 3"",""speed"":""57.0 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""8 : 3"",""speed"":""55.6 km/h"",""res"":""Punkt: G. Quillet""},{""type"":""rally"",""score"":""8 : 2"",""speed"":""76.2 km/h"",""res"":""Punkt: G. Mota""},{""type"":""tmo"",""score"":""8 : 1"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 1"",""speed"":""53.5 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""7 : 1"",""speed"":""65.4 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""rally"",""score"":""6 : 1"",""speed"":""55.0 km/h"",""res"":""Punkt: G. Quillet""},{""type"":""rally"",""score"":""6 : 0"",""speed"":""48.6 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""rally"",""score"":""5 : 0"",""speed"":""53.6 km/h"",""res"":""Błąd: G. Quillet""},{""type"":""rally"",""score"":""4 : 0"",""speed"":""70.4 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""rally"",""score"":""3 : 0"",""speed"":""70.3 km/h"",""res"":""Punkt: I. Komorowski""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""47.1 km/h"",""res"":""Punkt: P. Pytlik""},{""type"":""tmo"",""score"":""1 : 0"",""txt"":""Czas dla: Polonia Bytom""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""49.0 km/h"",""res"":""Punkt: I. Komorowski""}]},{""rallies"":[{""type"":""end"",""score"":""25 : 8"",""txt"":""Koniec seta 3 : 0""},{""type"":""end"",""score"":""25 : 8"",""txt"":""Koniec seta 3 : 0""},{""type"":""rally"",""score"":""25 : 8"",""speed"":""65.0 km/h"",""res"":""Punkt: H. Leme""},{""type"":""rally"",""score"":""24 : 8"",""speed"":""56.4 km/h"",""res"":""Punkt: J. Mendonça""},{""type"":""rally"",""score"":""23 : 8"",""speed"":""66.4 km/h"",""res"":""Punkt: M. Nakonieczny""},{""type"":""rally"",""score"":""22 : 8"",""speed"":""74.4 km/h"",""res"":""Błąd: L. Helder""},{""type"":""rally"",""score"":""21 : 8"",""speed"":""77.3 km/h"",""res"":""Punkt: P. Pytlik""},{""type"":""rally"",""score"":""20 : 8"",""speed"":""66.6 km/h"",""res"":""Punkt: P. Pytlik""},{""type"":""rally"",""score"":""19 : 8"",""speed"":""55.6 km/h"",""res"":""Punkt: K. Ivanov""},{""type"":""rally"",""score"":""19 : 7"",""speed"":""62.1 km/h"",""res"":""Punkt: K. Ivanov""},{""type"":""tmo"",""score"":""19 : 6"",""txt"":""Czas dla: Polonia Bytom""},{""type"":""rally"",""score"":""19 : 6"",""speed"":""61.9 km/h"",""res"":""Punkt: J. Mendonça""},{""type"":""rally"",""score"":""18 : 6"",""speed"":""51.9 km/h"",""res"":""Błąd: G. Quillet""},{""type"":""rally"",""score"":""17 : 6"",""speed"":""52.2 km/h"",""res"":""Punkt: M. Nakonieczny""},{""type"":""rally"",""score"":""16 : 6"",""speed"":""57.8 km/h"",""res"":""Punkt: L. Helder""},{""type"":""tmo"",""score"":""16 : 5"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""16 : 5"",""speed"":""56.8 km/h"",""res"":""Punkt: M. Nakonieczny""},{""type"":""tmo"",""score"":""15 : 5"",""txt"":""Czas dla: DB Rybnik""},{""type"":""rally"",""score"":""15 : 5"",""speed"":""65.1 km/h"",""res"":""Punkt: M. Nakonieczny""},{""type"":""rally"",""score"":""14 : 5"",""speed"":""54.5 km/h"",""res"":""Punkt: M. Nakonieczny""},{""type"":""rally"",""score"":""13 : 5"",""speed"":""-"",""res"":""Błąd: A. Pavlov""},{""type"":""rally"",""score"":""12 : 5"",""speed"":""66.4 km/h"",""res"":""Punkt: L. Helder""},{""type"":""rally"",""score"":""12 : 4"",""speed"":""57.8 km/h"",""res"":""Punkt: P. Pytlik""},{""type"":""rally"",""score"":""11 : 4"",""speed"":""65.1 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""10 : 4"",""speed"":""49.9 km/h"",""res"":""Punkt: A. Pavlov""},{""type"":""rally"",""score"":""10 : 3"",""speed"":""56.0 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""9 : 3"",""speed"":""97.5 km/h"",""res"":""Punkt: P. Pytlik""},{""type"":""rally"",""score"":""8 : 3"",""speed"":""45.2 km/h"",""res"":""Punkt: L. Helder""},{""type"":""tmo"",""score"":""8 : 2"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 2"",""speed"":""53.3 km/h"",""res"":""Punkt: P. Pytlik""},{""type"":""rally"",""score"":""7 : 2"",""speed"":""53.6 km/h"",""res"":""Punkt: K. Frydryk""},{""type"":""rally"",""score"":""6 : 2"",""speed"":""69.3 km/h"",""res"":""Punkt: M. Nakonieczny""},{""type"":""rally"",""score"":""5 : 2"",""speed"":""63.1 km/h"",""res"":""Punkt: G. Quillet""},{""type"":""rally"",""score"":""5 : 1"",""speed"":""61.9 km/h"",""res"":""Punkt: M. Nakonieczny""},{""type"":""rally"",""score"":""4 : 1"",""speed"":""61.2 km/h"",""res"":""Punkt: M. Nakonieczny""},{""type"":""rally"",""score"":""3 : 1"",""speed"":""-"",""res"":""Błąd: Ç. Janset""},{""type"":""rally"",""score"":""3 : 0"",""speed"":""48.4 km/h"",""res"":""Punkt: Ç. Janset""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""59.2 km/h"",""res"":""Punkt: H. Leme""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: M. Nakonieczny ⇄ I. Komorowski""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: J. Mendonça ⇄ �. Salgado""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: �. Janset ⇄ L. Macedo""},{""type"":""tmo"",""score"":""1 : 0"",""txt"":""Czas dla: Polonia Bytom""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""62.1 km/h"",""res"":""Punkt: H. Leme""}]}]}","0","0","0","0","0","0","11","22","0","1","10","0","0","1","67.2","59.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","2","0","0","14","33","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","3","24","19","1","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Salgado, Érico","1950825","6","5","11","0","2","0","0","0","0","0","0","3","3","1","0","0","33","5","1","80","3","60","4","12","14","0","0","0","0","0","0","0","19.6","","0","0","0","0","0","0","12","14","4","0","11","0","0","1","71.6","57.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","4","1","0","0","0","1","0","0","0","0","0","0","0","1","0","20","0","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Komorowski, Igor","1927372","12","10","9","1","0","76.2","13","1","6","46","38","1","1","0","0","0","0","0","0","0","0","0","6","28","41","0","0","0","0","0","0","0","35.1","","0","0","0","0","0","0","28","41","6","0","28","0","0","0","76.2","59.1","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","14","0","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Leme, Heitor","1950826","7","7","3","0","0","68.8","3","0","1","33","33","5","2","0","3","3","60","0","0","0","0","0","6","36","46","0","0","0","0","0","0","0","21.2","","3","3","0","0","0","0","36","46","6","1","35","0","0","1","68.8","58.2","1","0","0","0","1","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","1","1","3","1","6","9","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Pytlik, Patryk","1725101","10","8","9","1","0","66.4","6","1","2","33","17","8","5","5","3","2","88","6","0","100","1","17","8","34","47","0","0","0","0","0","0","0","33.1","","2","3","0","0","0","0","34","47","7","0","33","1","0","1","66.4","61.3","0","0","0","0","2","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","3","0","0","0","0","0","0","1","3","1","1","6","5","3","0","0","0","2","2","2","0","0","0","0","3","13","6","8","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Frydryk, Kamil","1865767","15","15","9","0","0","67.3","16","0","10","63","63","3","0","0","3","1","33","0","0","0","0","0","5","26","35","0","0","0","0","0","0","0","48","","0","2","0","0","1","1","26","35","5","2","25","0","0","1","67.3","57.5","2","0","0","0","1","3","1","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","5","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","14","7","9","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Szymczak, Łukasz","1864886","0","0","0","0","0","0","0","0","0","0","0","12","9","3","3","2","42","3","0","100","2","67","0","0","0","0","0","5","0","1","2","2","5.2","","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1","1","1","0","3","3","0","1","0","2","0","2","2","0","0","0","0","3","8","7","5","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Nakonieczny, Maurycy","1686209","8","8","3","0","0","53.6","7","0","5","71","71","0","0","0","0","0","0","0","0","0","0","0","3","13","18","1","0","1","0","1","0","0","19","","0","0","0","0","0","0","13","18","3","1","13","0","0","0","53.6","50.7","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","13","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Alencar, Elísio","2002597","6","2","2","1","0","53.2","5","0","2","40","40","2","1","1","1","1","100","7","3","57","3","43","4","15","20","0","0","0","0","0","0","0","13","","1","1","0","0","0","0","15","20","4","0","14","0","0","1","53.2","53.2","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","1","1","2","0","4","1","0","0","0","1","0","1","1","0","0","0","0","1","17","0","0","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Mendonça, Jailson","1929542","2","2","7","0","1","77.3","0","0","0","0","0","0","0","0","0","0","0","6","0","100","4","67","1","11","13","0","0","0","0","0","0","0","10","","0","0","0","0","0","0","11","13","1","0","11","0","0","0","77.3","66.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","14","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Polonia Bytom vs DB Rybnik 3:0","1038725","2026-05-10 17:00","Polonijny młyn","Polonia Bytom","Janset, Çelik","2003027","1","0","6","1","1","0","0","0","0","0","0","5","3","1","2","2","60","0","0","0","0","0","0","5","9","8","0","11","2","5","3","1","3.6","","2","2","0","0","0","0","5","9","0","0","5","0","0","0","62.1","56.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","3","11","0","0","0","0","0","1","0","0","0","1","0","2","2","0","0","0","0","1","0","0","21","0","0","bulk-1.24-matchid-column","0","0","0"
