"Liga","Mecz","MatchId","Data","Arena","Drużyna","TeamId","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","Stępień, Igor","1681801","0","0","12","0","0","51.9","1","0","0","0","0","16","9","3","7","0","19","0","0","0","0","0","0","14","34","41","15","89","14","36","23","16","2.4","{""sets"":[{""h"":20,""a"":25},{""h"":22,""a"":25},{""h"":17,""a"":25}],""parsedSets"":[{""rallies"":[{""type"":""end"",""score"":""20 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""end"",""score"":""20 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""rally"",""score"":""20 : 25"",""speed"":""45.1 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""20 : 24"",""speed"":""42.9 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""19 : 24"",""speed"":""57.1 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""18 : 24"",""speed"":""65.9 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""18 : 23"",""speed"":""59.9 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""17 : 23"",""speed"":""51.3 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""16 : 23"",""speed"":""42.9 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""16 : 22"",""speed"":""55.4 km/h"",""res"":""Punkt: B. Carson""},{""type"":""rally"",""score"":""16 : 21"",""speed"":""52.2 km/h"",""res"":""Punkt: A. White""},{""type"":""rally"",""score"":""15 : 21"",""speed"":""48.1 km/h"",""res"":""Punkt: B. Carson""},{""type"":""rally"",""score"":""15 : 20"",""speed"":""45.4 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""14 : 20"",""speed"":""48.1 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""13 : 20"",""speed"":""43.9 km/h"",""res"":""Punkt: B. Carson""},{""type"":""rally"",""score"":""13 : 19"",""speed"":""49.3 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""12 : 19"",""speed"":""48.0 km/h"",""res"":""Punkt: S. Malloy""},{""type"":""rally"",""score"":""12 : 18"",""speed"":""48.3 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""11 : 18"",""speed"":""59.6 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""tmo"",""score"":""11 : 17"",""txt"":""Czas dla: Incognito Volley""},{""type"":""rally"",""score"":""11 : 17"",""speed"":""56.1 km/h"",""res"":""Punkt: M. Forystek""},{""type"":""rally"",""score"":""11 : 16"",""speed"":""54.2 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""tmo"",""score"":""10 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""10 : 16"",""speed"":""-"",""res"":""Błąd: A. Ümıt""},{""type"":""rally"",""score"":""10 : 15"",""speed"":""51.0 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""9 : 15"",""speed"":""52.2 km/h"",""res"":""Punkt: B. Carson""},{""type"":""rally"",""score"":""9 : 14"",""speed"":""48.1 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""8 : 14"",""speed"":""41.8 km/h"",""res"":""Punkt: B. Carson""},{""type"":""rally"",""score"":""8 : 13"",""speed"":""-"",""res"":""Błąd: G. Idanha""},{""type"":""rally"",""score"":""7 : 13"",""speed"":""-"",""res"":""Błąd: A. Trifković""},{""type"":""rally"",""score"":""7 : 12"",""speed"":""67.3 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""6 : 12"",""speed"":""56.9 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""6 : 11"",""speed"":""42.2 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""5 : 11"",""speed"":""48.5 km/h"",""res"":""Punkt: G. Idanha""},{""type"":""rally"",""score"":""5 : 10"",""speed"":""55.8 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""5 : 9"",""speed"":""48.0 km/h"",""res"":""Punkt: S. Malloy""},{""type"":""tmo"",""score"":""5 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""5 : 8"",""speed"":""55.1 km/h"",""res"":""Punkt: A. Mendes""},{""type"":""rally"",""score"":""5 : 7"",""speed"":""56.9 km/h"",""res"":""Błąd: R. Podolski""},{""type"":""rally"",""score"":""4 : 7"",""speed"":""49.9 km/h"",""res"":""Punkt: A. White""},{""type"":""rally"",""score"":""3 : 7"",""speed"":""49.8 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""3 : 6"",""speed"":""61.8 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""2 : 6"",""speed"":""48.0 km/h"",""res"":""Błąd: A. Ümıt""},{""type"":""rally"",""score"":""2 : 5"",""speed"":""49.5 km/h"",""res"":""Błąd: A. Ümıt""},{""type"":""rally"",""score"":""2 : 4"",""speed"":""64.0 km/h"",""res"":""Punkt: B. Carson""},{""type"":""rally"",""score"":""2 : 3"",""speed"":""64.9 km/h"",""res"":""Punkt: B. Carson""},{""type"":""rally"",""score"":""2 : 2"",""speed"":""59.8 km/h"",""res"":""Punkt: B. Carson""},{""type"":""rally"",""score"":""2 : 1"",""speed"":""58.9 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""52.5 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: P. Baron ⇄ F. Altenburg""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: A. Mendes ⇄ A. Marczak""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: M. Forystek ⇄ R. Gnaś""},{""type"":""tmo"",""score"":""0 : 1"",""txt"":""Czas dla: Incognito Volley""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""49.7 km/h"",""res"":""Punkt: B. Carson""}]},{""rallies"":[{""type"":""end"",""score"":""22 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""end"",""score"":""22 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""rally"",""score"":""22 : 25"",""speed"":""45.0 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""22 : 24"",""speed"":""50.1 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""21 : 24"",""speed"":""46.9 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""21 : 23"",""speed"":""47.3 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""20 : 23"",""speed"":""51.5 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""20 : 22"",""speed"":""50.5 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""20 : 21"",""speed"":""56.9 km/h"",""res"":""Błąd: S. Malloy""},{""type"":""rally"",""score"":""19 : 21"",""speed"":""56.8 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""19 : 20"",""speed"":""50.8 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""18 : 20"",""speed"":""43.9 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""18 : 19"",""speed"":""41.4 km/h"",""res"":""Punkt: S. Spasov""},{""type"":""rally"",""score"":""17 : 19"",""speed"":""57.6 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""16 : 19"",""speed"":""54.2 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""16 : 18"",""speed"":""-"",""res"":""Błąd: A. Marczak""},{""type"":""rally"",""score"":""15 : 18"",""speed"":""48.6 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""15 : 17"",""speed"":""61.4 km/h"",""res"":""Punkt: S. Spasov""},{""type"":""tmo"",""score"":""14 : 17"",""txt"":""Czas dla: Incognito Volley""},{""type"":""rally"",""score"":""14 : 17"",""speed"":""55.3 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""tmo"",""score"":""14 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""14 : 16"",""speed"":""55.7 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""14 : 15"",""speed"":""56.6 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""13 : 15"",""speed"":""56.9 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""13 : 14"",""speed"":""57.9 km/h"",""res"":""Błąd: F. Önay""},{""type"":""rally"",""score"":""12 : 14"",""speed"":""48.6 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""11 : 14"",""speed"":""45.1 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""11 : 13"",""speed"":""45.5 km/h"",""res"":""Punkt: O. Sobański""},{""type"":""rally"",""score"":""10 : 13"",""speed"":""47.0 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""10 : 12"",""speed"":""50.6 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""9 : 12"",""speed"":""55.2 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""8 : 12"",""speed"":""55.5 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""8 : 11"",""speed"":""-"",""res"":""Błąd: A. Marczak""},{""type"":""rally"",""score"":""7 : 11"",""speed"":""-"",""res"":""Błąd: O. Sobański""},{""type"":""rally"",""score"":""7 : 10"",""speed"":""44.7 km/h"",""res"":""Błąd: R. Podolski""},{""type"":""rally"",""score"":""6 : 10"",""speed"":""60.9 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""5 : 10"",""speed"":""53.2 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""5 : 9"",""speed"":""43.3 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""tmo"",""score"":""5 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""5 : 8"",""speed"":""56.3 km/h"",""res"":""Punkt: A. Marczak""},{""type"":""rally"",""score"":""5 : 7"",""speed"":""46.3 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""5 : 6"",""speed"":""50.9 km/h"",""res"":""Punkt: A. Marczak""},{""type"":""rally"",""score"":""5 : 5"",""speed"":""47.4 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""4 : 5"",""speed"":""48.3 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""4 : 4"",""speed"":""48.7 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""4 : 3"",""speed"":""54.3 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""4 : 2"",""speed"":""59.3 km/h"",""res"":""Błąd: F. Önay""},{""type"":""rally"",""score"":""3 : 2"",""speed"":""62.4 km/h"",""res"":""Punkt: O. Sobański""},{""type"":""tmo"",""score"":""2 : 2"",""txt"":""Czas dla: Incognito Volley""},{""type"":""rally"",""score"":""2 : 2"",""speed"":""62.4 km/h"",""res"":""Punkt: A. Marczak""},{""type"":""rally"",""score"":""2 : 1"",""speed"":""46.6 km/h"",""res"":""Punkt: S. Malloy""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""51.7 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: F. Önay ⇄ B. Carson""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: O. Cosentino ⇄ G. Idanha""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: S. Spasov ⇄ T. Novati""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: M. Baeta ⇄ A. White""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: D. Gordino ⇄ V. Stefanov""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""56.5 km/h"",""res"":""Punkt: A. Ümıt""}]},{""rallies"":[{""type"":""end"",""score"":""17 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""end"",""score"":""17 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""rally"",""score"":""17 : 25"",""speed"":""52.3 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""17 : 24"",""speed"":""63.5 km/h"",""res"":""Punkt: R. Gnaś""},{""type"":""rally"",""score"":""17 : 23"",""speed"":""46.1 km/h"",""res"":""Błąd: R. Podolski""},{""type"":""rally"",""score"":""16 : 23"",""speed"":""55.1 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""15 : 23"",""speed"":""43.7 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""15 : 22"",""speed"":""54.4 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""15 : 21"",""speed"":""43.4 km/h"",""res"":""Punkt: R. Gnaś""},{""type"":""rally"",""score"":""15 : 20"",""speed"":""50.9 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""15 : 19"",""speed"":""46.6 km/h"",""res"":""Punkt: S. Malloy""},{""type"":""rally"",""score"":""15 : 18"",""speed"":""57.5 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""14 : 18"",""speed"":""61.3 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""13 : 18"",""speed"":""51.9 km/h"",""res"":""Punkt: R. Gnaś""},{""type"":""rally"",""score"":""13 : 17"",""speed"":""45.6 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""tmo"",""score"":""12 : 17"",""txt"":""Czas dla: Incognito Volley""},{""type"":""rally"",""score"":""12 : 17"",""speed"":""49.0 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""12 : 16"",""speed"":""60.2 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""tmo"",""score"":""11 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""11 : 16"",""speed"":""57.2 km/h"",""res"":""Błąd: A. Trifković""},{""type"":""rally"",""score"":""11 : 15"",""speed"":""43.4 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""11 : 14"",""speed"":""52.4 km/h"",""res"":""Punkt: J. Cunningham""},{""type"":""rally"",""score"":""10 : 14"",""speed"":""46.3 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""10 : 13"",""speed"":""59.5 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""10 : 12"",""speed"":""44.0 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""10 : 11"",""speed"":""64.5 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""9 : 11"",""speed"":""49.0 km/h"",""res"":""Punkt: A. Mendes""},{""type"":""rally"",""score"":""9 : 10"",""speed"":""47.0 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""8 : 10"",""speed"":""55.2 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""8 : 9"",""speed"":""62.8 km/h"",""res"":""Punkt: M. Baeta""},{""type"":""rally"",""score"":""7 : 9"",""speed"":""47.1 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""7 : 8"",""speed"":""47.9 km/h"",""res"":""Błąd: F. Önay""},{""type"":""tmo"",""score"":""6 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""6 : 8"",""speed"":""41.3 km/h"",""res"":""Punkt: S. Malloy""},{""type"":""rally"",""score"":""6 : 7"",""speed"":""49.5 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""5 : 7"",""speed"":""43.2 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""5 : 6"",""speed"":""60.5 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""4 : 6"",""speed"":""50.4 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""4 : 5"",""speed"":""54.6 km/h"",""res"":""Punkt: A. Trifković""},{""type"":""rally"",""score"":""3 : 5"",""speed"":""52.0 km/h"",""res"":""Punkt: R. Podolski""},{""type"":""rally"",""score"":""3 : 4"",""speed"":""46.4 km/h"",""res"":""Punkt: A. Ümıt""},{""type"":""rally"",""score"":""2 : 4"",""speed"":""60.4 km/h"",""res"":""Punkt: F. Önay""},{""type"":""rally"",""score"":""2 : 3"",""speed"":""47.1 km/h"",""res"":""Punkt: J. Cunningham""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""52.4 km/h"",""res"":""Błąd: A. Ümıt""},{""type"":""rally"",""score"":""1 : 2"",""speed"":""50.1 km/h"",""res"":""Punkt: F. Önay""},{""type"":""tmo"",""score"":""1 : 1"",""txt"":""Czas dla: Incognito Volley""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""41.6 km/h"",""res"":""Punkt: S. Malloy""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: A. Mendes ⇄ A. Marczak""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: F. Önay ⇄ B. Carson""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: O. Cosentino ⇄ G. Idanha""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: E. Laas ⇄ V. Stefanov""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: M. Baeta ⇄ O. Sobański""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: J. Cunningham ⇄ T. Novati""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""51.3 km/h"",""res"":""Punkt: A. White""}]}]}","0","3","0","4","0","0","14","34","0","0","14","0","0","0","51.9","46.7","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","15","1","4","28","89","0","0","0","0","0","3","0","2","0","0","1","0","0","0","0","0","0","3","30","31","32","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","White, Alex","1975566","3","0","8","0","0","60.4","4","2","2","50","0","12","8","5","4","1","50","24","1","96","13","54","1","5","22","0","0","0","0","0","0","0","20.8","","1","1","0","3","0","0","5","22","1","0","5","0","0","0","60.4","55.8","1","0","0","0","0","1","0","0","2","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","6","1","23","5","2","1","1","1","0","1","0","1","0","0","0","3","20","1","20","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","Ümıt, Alpkan","1904233","22","12","13","1","1","65.9","39","9","18","46","23","6","4","0","2","0","0","0","0","0","0","0","3","33","43","0","0","0","0","0","0","0","38.1","","0","0","0","2","0","0","33","43","3","1","30","0","0","3","65.9","55.4","3","2","1","0","4","10","1","0","3","0","0","4","0","0","0","0","0","0","14","1","2","0","8","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","18","14","17","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","Novati, Tommaso","1951134","0","0","5","0","0","56.9","0","0","0","0","0","5","4","0","1","0","0","0","0","0","0","0","0","6","18","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","6","18","0","0","6","0","0","0","56.9","51.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","0","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","Sobański, Oliwier","1950534","2","-1","6","1","0","56.9","3","1","2","67","33","6","3","0","3","1","17","21","1","95","10","48","0","5","40","0","0","0","0","0","0","0","11.9","","1","1","0","2","0","0","5","40","0","0","4","0","0","1","56.9","48.6","1","0","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","5","3","20","0","0","0","0","0","0","1","1","0","0","0","0","2","18","15","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","Trifković, Adin","1724977","18","11","6","1","0","55.5","38","6","16","42","26","1","1","0","0","0","0","0","0","0","0","0","2","26","45","0","0","0","0","0","0","0","33.2","","0","0","0","0","0","0","26","45","2","0","24","0","0","2","55.5","48.8","1","0","0","0","5","6","1","0","2","0","1","4","0","0","0","0","0","0","13","1","3","1","10","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","14","10","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","Stefanov, Valchan","1950687","0","0","0","0","0","0","0","0","0","0","0","5","5","3","0","0","60","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2.4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3","1","0","0","1","1","0","0","0","0","0","0","1","5","0","1","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","Spasov, Simeon","1903983","2","1","3","0","0","55.7","2","1","1","50","0","8","6","1","2","0","13","0","0","0","0","0","1","9","18","0","0","0","0","0","0","0","4.3","","0","1","0","1","0","0","9","18","1","0","8","0","0","1","55.7","51.2","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","11","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","Cunningham, Josh","1951196","2","2","2","0","0","50.4","2","0","2","100","100","3","3","1","0","0","33","0","0","0","0","0","0","2","18","0","0","0","0","0","0","0","4.8","","0","0","0","0","0","0","2","18","0","0","2","0","0","0","50.4","47.2","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"2.3","Incognito Volley vs Bolek i lolek 🤙 0:3","706244","2025-10-25 19:00","SMA","Incognito Volley","128619","Gordino, Demétrio","1950689","0","0","0","0","0","0","0","0","0","0","0","7","6","2","1","1","43","2","0","100","1","50","0","0","0","0","1","1","0","1","0","0","3.2","","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","2","2","1","0","0","1","0","1","1","0","0","0","0","1","0","10","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
