"Liga","Mecz","MatchId","Data","Arena","Drużyna","TeamId","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Lenarczyk, Krzysztof","1864255","5","3","40","2","3","63.9","0","0","0","0","0","2","1","1","1","1","100","0","0","0","0","0","2","7","11","20","0","20","18","2","0","0","14.2","{""sets"":[{""h"":25,""a"":1},{""h"":25,""a"":3},{""h"":25,""a"":3}],""parsedSets"":[{""rallies"":[{""type"":""end"",""score"":""25 : 1"",""txt"":""Koniec seta 1 : 0""},{""type"":""end"",""score"":""25 : 1"",""txt"":""Koniec seta 1 : 0""},{""type"":""rally"",""score"":""25 : 1"",""speed"":""52.7 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""24 : 1"",""speed"":""-"",""res"":""Błąd: K. Lenarczyk""},{""type"":""rally"",""score"":""24 : 0"",""speed"":""59.6 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""23 : 0"",""speed"":""56.3 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""22 : 0"",""speed"":""60.5 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""21 : 0"",""speed"":""60.2 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""20 : 0"",""speed"":""56.8 km/h"",""res"":""Punkt: K. Barć""},{""type"":""rally"",""score"":""19 : 0"",""speed"":""62.8 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""18 : 0"",""speed"":""50.0 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""rally"",""score"":""17 : 0"",""speed"":""51.0 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""tmo"",""score"":""16 : 0"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""16 : 0"",""speed"":""54.2 km/h"",""res"":""Punkt: K. Barć""},{""type"":""rally"",""score"":""15 : 0"",""speed"":""62.1 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""rally"",""score"":""14 : 0"",""speed"":""53.4 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""rally"",""score"":""13 : 0"",""speed"":""54.3 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""12 : 0"",""speed"":""57.5 km/h"",""res"":""Punkt: K. Barć""},{""type"":""rally"",""score"":""11 : 0"",""speed"":""50.9 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""tmo"",""score"":""10 : 0"",""txt"":""Czas dla: 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇""},{""type"":""rally"",""score"":""10 : 0"",""speed"":""48.5 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""9 : 0"",""speed"":""52.9 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""tmo"",""score"":""8 : 0"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 0"",""speed"":""51.8 km/h"",""res"":""Punkt: K. Lenarczyk""},{""type"":""rally"",""score"":""7 : 0"",""speed"":""49.0 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""6 : 0"",""speed"":""58.5 km/h"",""res"":""Punkt: K. Lenarczyk""},{""type"":""rally"",""score"":""5 : 0"",""speed"":""58.5 km/h"",""res"":""Punkt: K. Barć""},{""type"":""rally"",""score"":""4 : 0"",""speed"":""56.3 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""3 : 0"",""speed"":""55.9 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""56.2 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""tmo"",""score"":""1 : 0"",""txt"":""Czas dla: 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""50.3 km/h"",""res"":""Błąd: J. Wit""}]},{""rallies"":[{""type"":""end"",""score"":""25 : 3"",""txt"":""Koniec seta 2 : 0""},{""type"":""end"",""score"":""25 : 3"",""txt"":""Koniec seta 2 : 0""},{""type"":""rally"",""score"":""25 : 3"",""speed"":""55.0 km/h"",""res"":""Punkt: W. Grothansen""},{""type"":""rally"",""score"":""24 : 3"",""speed"":""54.5 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""rally"",""score"":""23 : 3"",""speed"":""49.8 km/h"",""res"":""Punkt: W. Grothansen""},{""type"":""tmo"",""score"":""22 : 3"",""txt"":""Czas dla: Skoczne Karakany""},{""type"":""rally"",""score"":""22 : 3"",""speed"":""-"",""res"":""Błąd: S. Szkołuda""},{""type"":""rally"",""score"":""22 : 2"",""speed"":""43.7 km/h"",""res"":""Punkt: W. Grothansen""},{""type"":""rally"",""score"":""21 : 2"",""speed"":""47.0 km/h"",""res"":""Punkt: W. Grothansen""},{""type"":""rally"",""score"":""20 : 2"",""speed"":""41.7 km/h"",""res"":""Punkt: S. Szkołuda""},{""type"":""rally"",""score"":""19 : 2"",""speed"":""47.3 km/h"",""res"":""Punkt: S. Szkołuda""},{""type"":""rally"",""score"":""18 : 2"",""speed"":""61.8 km/h"",""res"":""Błąd: W. Grothansen""},{""type"":""rally"",""score"":""18 : 1"",""speed"":""48.9 km/h"",""res"":""Punkt: W. Grothansen""},{""type"":""rally"",""score"":""17 : 1"",""speed"":""50.1 km/h"",""res"":""Punkt: M. Marczak""},{""type"":""tmo"",""score"":""16 : 1"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""16 : 1"",""speed"":""54.1 km/h"",""res"":""Punkt: T. Kubicki""},{""type"":""rally"",""score"":""15 : 1"",""speed"":""-"",""res"":""Błąd: D. Ziaja""},{""type"":""rally"",""score"":""15 : 0"",""speed"":""66.8 km/h"",""res"":""Punkt: S. Szkołuda""},{""type"":""rally"",""score"":""14 : 0"",""speed"":""65.1 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""chg"",""score"":""13 : 0"",""txt"":""Zmiana: T. Kubicki ⇄ R. Dolata""},{""type"":""rally"",""score"":""13 : 0"",""speed"":""60.8 km/h"",""res"":""Punkt: M. Marczak""},{""type"":""rally"",""score"":""12 : 0"",""speed"":""48.7 km/h"",""res"":""Punkt: M. Marczak""},{""type"":""rally"",""score"":""11 : 0"",""speed"":""64.9 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""tmo"",""score"":""10 : 0"",""txt"":""Czas dla: 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇""},{""type"":""rally"",""score"":""10 : 0"",""speed"":""57.1 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""rally"",""score"":""9 : 0"",""speed"":""52.5 km/h"",""res"":""Punkt: M. Marczak""},{""type"":""tmo"",""score"":""8 : 0"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 0"",""speed"":""67.8 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""7 : 0"",""speed"":""54.8 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""6 : 0"",""speed"":""60.1 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""chg"",""score"":""5 : 0"",""txt"":""Zmiana: S. Szkołuda ⇄ K. Barć""},{""type"":""rally"",""score"":""5 : 0"",""speed"":""61.3 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""4 : 0"",""speed"":""48.3 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""3 : 0"",""speed"":""55.5 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""58.8 km/h"",""res"":""Punkt: M. Marczak""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: W. Grothansen ⇄ J. Kołodziej""},{""type"":""tmo"",""score"":""1 : 0"",""txt"":""Czas dla: 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""52.9 km/h"",""res"":""Punkt: K. Barć""}]},{""rallies"":[{""type"":""end"",""score"":""25 : 3"",""txt"":""Koniec seta 3 : 0""},{""type"":""end"",""score"":""25 : 3"",""txt"":""Koniec seta 3 : 0""},{""type"":""rally"",""score"":""25 : 3"",""speed"":""55.6 km/h"",""res"":""Punkt: K. Barć""},{""type"":""rally"",""score"":""24 : 3"",""speed"":""52.3 km/h"",""res"":""Punkt: M. Marczak""},{""type"":""rally"",""score"":""23 : 3"",""speed"":""51.3 km/h"",""res"":""Punkt: M. Moro""},{""type"":""rally"",""score"":""22 : 3"",""speed"":""51.1 km/h"",""res"":""Punkt: M. Marczak""},{""type"":""rally"",""score"":""21 : 3"",""speed"":""47.2 km/h"",""res"":""Punkt: M. Marczak""},{""type"":""rally"",""score"":""20 : 3"",""speed"":""48.9 km/h"",""res"":""Punkt: M. Moro""},{""type"":""rally"",""score"":""19 : 3"",""speed"":""54.5 km/h"",""res"":""Punkt: K. Lenarczyk""},{""type"":""rally"",""score"":""18 : 3"",""speed"":""49.4 km/h"",""res"":""Punkt: M. Marczak""},{""type"":""rally"",""score"":""17 : 3"",""speed"":""42.4 km/h"",""res"":""Punkt: M. Moro""},{""type"":""rally"",""score"":""16 : 3"",""speed"":""57.6 km/h"",""res"":""Błąd: K. Barć""},{""type"":""tmo"",""score"":""16 : 2"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""16 : 2"",""speed"":""42.3 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""rally"",""score"":""15 : 2"",""speed"":""-"",""res"":""Błąd: D. Ziaja""},{""type"":""rally"",""score"":""15 : 1"",""speed"":""-"",""res"":""Błąd: R. Aquino""},{""type"":""rally"",""score"":""14 : 1"",""speed"":""-"",""res"":""Błąd: K. Lenarczyk""},{""type"":""rally"",""score"":""14 : 0"",""speed"":""54.5 km/h"",""res"":""Punkt: K. Barć""},{""type"":""rally"",""score"":""13 : 0"",""speed"":""54.1 km/h"",""res"":""Punkt: K. Barć""},{""type"":""rally"",""score"":""12 : 0"",""speed"":""52.2 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""11 : 0"",""speed"":""58.7 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""tmo"",""score"":""10 : 0"",""txt"":""Czas dla: 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇""},{""type"":""rally"",""score"":""10 : 0"",""speed"":""53.7 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""rally"",""score"":""9 : 0"",""speed"":""60.0 km/h"",""res"":""Punkt: K. Lenarczyk""},{""type"":""tmo"",""score"":""8 : 0"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 0"",""speed"":""63.9 km/h"",""res"":""Punkt: K. Barć""},{""type"":""rally"",""score"":""7 : 0"",""speed"":""51.0 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""6 : 0"",""speed"":""54.0 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""5 : 0"",""speed"":""54.3 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""rally"",""score"":""4 : 0"",""speed"":""52.5 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""3 : 0"",""speed"":""62.1 km/h"",""res"":""Punkt: R. Dolata""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""48.6 km/h"",""res"":""Punkt: D. Ziaja""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: M. Moro ⇄ J. Kołodziej""},{""type"":""tmo"",""score"":""1 : 0"",""txt"":""Czas dla: 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""54.2 km/h"",""res"":""Punkt: K. Barć""}]}]}","1","1","0","0","0","0","7","11","1","0","6","1","0","1","63.9","55.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","20","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","3","26","11","19","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Ziaja, Dominik","1864220","11","9","16","2","3","67.8","2","0","2","100","100","3","0","0","3","3","100","1","0","100","1","100","6","28","37","0","0","0","0","0","0","0","31","","2","2","0","0","1","1","28","37","6","0","28","0","0","0","67.8","58.8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","3","3","0","0","0","0","3","3","16","7","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Dolata, Ryszard","1928670","28","28","1","0","0","57.6","11","0","11","100","100","0","0","0","0","0","0","0","0","0","0","0","17","43","45","0","0","1","1","0","0","0","93","","0","0","0","0","0","0","43","45","16","0","40","1","0","3","57.6","57.6","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","10","0","0","0","0","10","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15","6","7","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Barć, Krzysztof","1686131","10","9","8","0","1","54.5","2","1","1","50","0","0","0","0","0","0","0","0","0","0","0","0","8","31","40","0","0","0","0","0","0","0","27.5","","0","0","0","0","0","0","31","40","8","0","30","0","0","1","55.6","51.3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","1","13","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Marczak, Mateusz","1744926","10","10","2","0","0","55","0","0","0","0","0","5","0","0","5","5","100","4","0","100","4","100","10","21","24","0","0","0","0","0","0","0","35.2","","4","4","0","0","1","1","21","24","9","0","16","1","0","5","55","54.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","5","5","0","0","0","0","3","4","12","5","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Kołodziej, Janusz","1950290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Łabuda, Marcin","1865200","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","5","100","2","0","100","2","100","0","0","0","1","0","1","0","1","0","0","3.6","","3","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","0","0","2","0","0","0","0","0","0","5","5","0","0","0","0","2","2","5","1","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Szkołuda, Sławomir","1928905","3","2","4","1","1","47","2","0","2","100","100","0","0","0","0","0","0","0","0","0","0","0","0","7","10","0","0","0","0","0","0","0","6","","0","0","0","0","0","0","7","10","0","0","7","0","0","0","47","44.1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Grothansen, Wilhelm","1950724","6","6","0","0","0","0","3","0","3","100","100","1","0","0","1","0","0","0","0","0","0","0","3","6","7","0","0","0","0","0","0","0","15","","0","0","0","0","0","1","6","7","2","0","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","Skoczne Karakany vs 🪿⎛⎝( ` ᢍ ´ )⎠⎞ᵐᵘʰᵃʰᵃ🦇 3:0","709124","2025-10-25 17:00","Karakanówka","Skoczne Karakany","130767","Kubicki, Tymon","1974509","1","1","3","0","0","61.8","1","0","1","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","61.8","53.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
